Unnamed: 0,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,title,journal,publication_date,labels,x_coord,y_coord
2127,33720809,General attitudes toward and awareness of vaccines among students at a university in Northern Cyprus,"Guzoglu N, Daneshvar Z, Hamrang E, Kayisbudak ID, Khasawneh H, Mahmoud OY, Sani AM, Sokmen G.",Hum Vaccin Immunother. 2021 Mar 15:1-5. doi: 10.1080/21645515.2021.1891815. Online ahead of print.,Guzoglu N,Hum Vaccin Immunother,2021,General attitudes toward and awareness of vaccines among students at a university in Northern Cyprus.,Human vaccines & immunotherapeutics,3/16/2021,Vaccines,4.4444747,-3.168991
689,33913152,Dental students' attitudes and hesitancy toward COVID-19 vaccine,"Mascarenhas AK, Lucia VC, Kelekar A, Afonso NM.",J Dent Educ. 2021 Apr 29. doi: 10.1002/jdd.12632. Online ahead of print.,Mascarenhas AK,J Dent Educ,2021,Dental students' attitudes and hesitancy toward COVID-19 vaccine.,Journal of dental education,4/30/2021,Vaccines,4.529823,-3.171447
2471,33653794,Communication: Comparison of Respiratory Specimens for the Detection of SARS-CoV-2,"Lee JS, Seo MS, Gwon TR, Cho SI, Kim YG, Kim MJ, Park JH, Kang CK, Choe PG, Park WB, Kim NJ, Oh MD, Kim TS, Park SS, Seong MW.",Ann Clin Lab Sci. 2021 Jan;51(1):140-144.,Lee JS,Ann Clin Lab Sci,2021,nan,Annals of clinical and laboratory science,3/4/2021,Covid Detection,7.219382,-3.1722472
128,33972455,Estimating the false positive rate of highly automated SARS-CoV-2 nucleic acid amplification testing,"Chandler CM, Bourassa L, Mathias PC, Greninger AL.",J Clin Microbiol. 2021 May 10:JCM.01080-21. doi: 10.1128/JCM.01080-21. Online ahead of print.,Chandler CM,J Clin Microbiol,2021,Estimating the false positive rate of highly automated SARS-CoV-2 nucleic acid amplification testing.,Journal of clinical microbiology,5/12/2021,Covid Detection,7.4720435,-3.1739576
5558,32936047,Saliva in the Diagnosis of COVID-19: A Review and New Research Directions,"Fernandes LL, Pacheco VB, Borges L, Athwal HK, de Paula Eduardo F, Bezinelli L, Correa L, Jimenez M, Dame-Teixeira N, Lombaert IMA, Heller D.",J Dent Res. 2020 Dec;99(13):1435-1443. doi: 10.1177/0022034520960070. Epub 2020 Sep 16.,Fernandes LL,J Dent Res,2020,Saliva in the Diagnosis of COVID-19: A Review and New Research Directions.,Journal of dental research,9/17/2020,Covid Detection,7.2280607,-3.174442
2354,33674284,Evaluation of Specimen Types and Saliva Stabilization Solutions for SARS-CoV-2 Testing,"Griesemer SB, Van Slyke G, Ehrbar D, Strle K, Yildirim T, Centurioni DA, Walsh AC, Chang AK, Waxman MJ, St George K.",J Clin Microbiol. 2021 Apr 20;59(5):e01418-20. doi: 10.1128/JCM.01418-20. Print 2021 Apr 20.,Griesemer SB,J Clin Microbiol,2021,Evaluation of Specimen Types and Saliva Stabilization Solutions for SARS-CoV-2 Testing.,Journal of clinical microbiology,3/7/2021,Covid Detection,7.236929,-3.1744962
3312,33483330,COVID-19 Vaccination: An Overview and Education Tool for Nuclear Medicine Technologists,"Barnwell LH 3rd, Crosthwaite MH.",J Nucl Med Technol. 2021 Mar;49(1):7-10. doi: 10.2967/jnmt.121.261921. Epub 2021 Jan 22.,Barnwell LH 3rd,J Nucl Med Technol,2021,COVID-19 Vaccination: An Overview and Education Tool for Nuclear Medicine Technologists.,Journal of nuclear medicine technology,1/24/2021,Vaccines,4.4626884,-3.1760058
1204,33851739,Comparison of saliva with oral and nasopharyngeal swabs for SARS-CoV-2 detection on various commercial and laboratory-developed assays,"Labbé AC, Benoit P, Gobeille Paré S, Coutlée F, Lévesque S, Bestman-Smith J, Dumaresq J, Lavallée C, Houle C, Martin P, Mak A, Gervais P, Langevin S, Jacob-Wagner M, Gagnon S, St-Hilaire M, Lussier N, Yechouron A, Roy D, Roger M, Fafard J.",J Med Virol. 2021 Apr 14. doi: 10.1002/jmv.27026. Online ahead of print.,Labbé AC,J Med Virol,2021,Comparison of saliva with oral and nasopharyngeal swabs for SARS-CoV-2 detection on various commercial and laboratory-developed assays.,Journal of medical virology,4/15/2021,Covid Detection,7.244823,-3.176424
2529,33641123,Operation Distribution: Physicians Key in COVID-19 Vaccines Distribution,Price S.,Tex Med. 2020 Dec 1;116(12):26-31.,Price S,Tex Med,2020,Operation Distribution: Physicians Key in COVID-19 Vaccines Distribution.,Texas medicine,3/1/2021,Vaccines,4.8447404,-3.1765683
1005,33872386,COVID-19 vaccine acceptance in pregnant women,"Goncu Ayhan S, Oluklu D, Atalay A, Menekse Beser D, Tanacan A, Moraloglu Tekin O, Sahin D.",Int J Gynaecol Obstet. 2021 Apr 19. doi: 10.1002/ijgo.13713. Online ahead of print.,Goncu Ayhan S,Int J Gynaecol Obstet,2021,COVID-19 vaccine acceptance in pregnant women.,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,4/20/2021,Vaccines,4.5165715,-3.1767333
3389,33469205,Looking beyond COVID-19 vaccine phase 3 trials,"Kim JH, Marks F, Clemens JD.",Nat Med. 2021 Feb;27(2):205-211. doi: 10.1038/s41591-021-01230-y. Epub 2021 Jan 19.,Kim JH,Nat Med,2021,Looking beyond COVID-19 vaccine phase 3 trials.,Nature medicine,1/21/2021,Vaccines,5.0958557,-3.179453
1408,33825244,Emergency Department-Based COVID-19 Vaccination: Where Do We Stand?,"Waxman MJ, Moschella P, Duber HC, Martin DR, Benzoni DO T, Rothman RE, Schechter-Perkins EM.",Acad Emerg Med. 2021 Apr 7. doi: 10.1111/acem.14261. Online ahead of print.,Waxman MJ,Acad Emerg Med,2021,Emergency Department-Based COVID-19 Vaccination: Where Do We Stand?,Academic emergency medicine : official journal of the Society for Academic Emergency Medicine,4/8/2021,Vaccines,5.076825,-3.1795335
2139,33719898,The Persistence of Vaccine Hesitancy: COVID-19 Vaccination Intention in New Zealand,Thaker J.,J Health Commun. 2021 Mar 15:1-8. doi: 10.1080/10810730.2021.1899346. Online ahead of print.,Thaker J,J Health Commun,2021,The Persistence of Vaccine Hesitancy: COVID-19 Vaccination Intention in New Zealand.,Journal of health communication,3/16/2021,Vaccines,4.463311,-3.17961
571,33934737,Who's Vaccinated? A Closer Look at Healthcare Workers' COVID-19 Vaccine Hesitancy and Demographics,"Fossen M, Bethany M, Modak S, Parris S, Modak R.",Infect Control Hosp Epidemiol. 2021 May 3:1-7. doi: 10.1017/ice.2021.192. Online ahead of print.,Fossen M,Infect Control Hosp Epidemiol,2021,Who's Vaccinated? A Closer Look at Healthcare Workers' COVID-19 Vaccine Hesitancy and Demographics.,Infection control and hospital epidemiology,5/4/2021,Vaccines,4.465702,-3.1796715
4711,33165216,Development and validation of a simple and rapid UHPLC-MS/MS method for the quantification of hydroxychloroquine in plasma and blood samples in the emergency context of SARS-CoV-2 pandemic,"Doudka N, Giocanti M, Basso M, Ugdonne R, Barthelemy K, Lacarelle B, Blin O, Solas C, Guilhaumou R.",Ther Drug Monit. 2020 Nov 5. doi: 10.1097/FTD.0000000000000836. Online ahead of print.,Doudka N,Ther Drug Monit,2020,Development and validation of a simple and rapid UHPLC-MS/MS method for the quantification of hydroxychloroquine in plasma and blood samples in the emergency context of SARS-CoV-2 pandemic.,Therapeutic drug monitoring,11/10/2020,Covid Detection,7.5149975,-3.179805
4714,33165121,COVID-19 and Vaccine Hesitancy: A Challenge the United States Must Overcome,"Coustasse A, Kimble C, Maxik K.",J Ambul Care Manage. 2021 Jan/Mar;44(1):71-75. doi: 10.1097/JAC.0000000000000360.,Coustasse A,J Ambul Care Manage,2021,COVID-19 and Vaccine Hesitancy: A Challenge the United States Must Overcome.,The Journal of ambulatory care management,11/10/2020,Vaccines,4.645696,-3.1802077
613,33929290,Parents' willingness to pay for a COVID-19 vaccine for themselves and their children in the United States,"Catma S, Reindl D.",Hum Vaccin Immunother. 2021 Apr 30:1-7. doi: 10.1080/21645515.2021.1919453. Online ahead of print.,Catma S,Hum Vaccin Immunother,2021,Parents' willingness to pay for a COVID-19 vaccine for themselves and their children in the United States.,Human vaccines & immunotherapeutics,5/1/2021,Vaccines,4.510197,-3.180368
3132,33534626,"Trends in classifying vaccine hesitancy reasons reported in the WHO/UNICEF Joint Reporting Form, 2014-2017: Use and comparability of the Vaccine Hesitancy Matrix","Kulkarni S, Harvey B, Prybylski D, Jalloh MF.",Hum Vaccin Immunother. 2021 Feb 3:1-7. doi: 10.1080/21645515.2020.1859319. Online ahead of print.,Kulkarni S,Hum Vaccin Immunother,2021,"Trends in classifying vaccine hesitancy reasons reported in the WHO/UNICEF Joint Reporting Form, 2014-2017: Use and comparability of the Vaccine Hesitancy Matrix.",Human vaccines & immunotherapeutics,2/4/2021,Vaccines,4.466996,-3.1803958
40,33973268,COVID-19 vaccine hesitancy among women leaving jails: A qualitative study,"Geana MV, Anderson S, Ramaswamy M.",Public Health Nurs. 2021 May 11. doi: 10.1111/phn.12922. Online ahead of print.,Geana MV,Public Health Nurs,2021,COVID-19 vaccine hesitancy among women leaving jails: A qualitative study.,"Public health nursing (Boston, Mass.)",5/12/2021,Vaccines,4.4763794,-3.182418
3217,33514627,Self-Collected Saline Gargle Samples as an Alternative to Health Care Worker-Collected Nasopharyngeal Swabs for COVID-19 Diagnosis in Outpatients,"Goldfarb DM, Tilley P, Al-Rawahi GN, Srigley JA, Ford G, Pedersen H, Pabbi A, Hannam-Clark S, Charles M, Dittrick M, Gadkar VJ, Pernica JM, Hoang LMN.",J Clin Microbiol. 2021 Mar 19;59(4):e02427-20. doi: 10.1128/JCM.02427-20. Print 2021 Mar 19.,Goldfarb DM,J Clin Microbiol,2021,Self-Collected Saline Gargle Samples as an Alternative to Health Care Worker-Collected Nasopharyngeal Swabs for COVID-19 Diagnosis in Outpatients.,Journal of clinical microbiology,1/31/2021,Covid Detection,7.2329926,-3.1826622
193,33967026,Vaccine hesitance and vaccine access in minority communities,"Kirksey L, Milam AJ, Curry CW, Sorour AA.",Cleve Clin J Med. 2021 May 9. doi: 10.3949/ccjm.88a.ccc079. Online ahead of print.,Kirksey L,Cleve Clin J Med,2021,Vaccine hesitance and vaccine access in minority communities.,Cleveland Clinic journal of medicine,5/11/2021,Vaccines,4.4878125,-3.1831386
201,33966602,A DNA intercalating dye-based RT-qPCR alternative to diagnose SARS-CoV-2,"Fuchs Wightman F, Godoy Herz MA, Muñoz JC, Stigliano JN, Bragado L, Moreno NN, Palavecino M, Servi L, Cabrerizo G, Clemente J, Avaro M, Pontoriero A, Benedetti E, Baumeister E, Rudolf F, Remes Lenicov F, Garcia C, Buggiano V, Kornblihtt AR, Srebrow A, de la Mata M, Muñoz MJ, Schor IE, Petrillo E.",RNA Biol. 2021 May 8. doi: 10.1080/15476286.2021.1926648. Online ahead of print.,Fuchs Wightman F,RNA Biol,2021,A DNA intercalating dye-based RT-qPCR alternative to diagnose SARS-CoV-2.,RNA biology,5/11/2021,Covid Detection,7.4386353,-3.183693
4450,33234589,Detection of SARS-CoV-2 Antibodies in Oral Fluid Obtained Using a Rapid Collection Device,"MacMullan MA, Chellamuthu P, Mades A, Das S, Turner F, Slepnev VI, Ibrayeva A.",J Clin Microbiol. 2021 Jan 21;59(2):e02510-20. doi: 10.1128/JCM.02510-20. Print 2021 Jan 21.,MacMullan MA,J Clin Microbiol,2021,Detection of SARS-CoV-2 Antibodies in Oral Fluid Obtained Using a Rapid Collection Device.,Journal of clinical microbiology,11/26/2020,Covid Detection,7.465374,-3.1842206
4666,33175602,Impact of COVID-19 on women and children and the need for a gendered approach in vaccine development,"Vora KS, Sundararajan A, Saiyed S, Dhama K, Natesan S.",Hum Vaccin Immunother. 2020 Dec 1;16(12):2932-2937. doi: 10.1080/21645515.2020.1826249. Epub 2020 Nov 11.,Vora KS,Hum Vaccin Immunother,2020,Impact of COVID-19 on women and children and the need for a gendered approach in vaccine development.,Human vaccines & immunotherapeutics,11/12/2020,Vaccines,5.076542,-3.1854343
690,33912930,SARS-CoV-2 detection on self-collected saliva or anterior nasal specimens compared with healthcare personnel-collected nasopharyngeal specimens,"Marx GE, Biggerstaff BJ, Nawrocki CC, Totten SE, Travanty EA, Burakoff AW, Scott T, De Hey JC, Carlson JJ, Wendel KA, Harcourt JL, Tamin A, Thomas JD, Rowan SE; CDPHE COVID-19 Laboratory Response Team; CDC COVID-19 Laboratory Response Team.",Clin Infect Dis. 2021 Apr 29:ciab330. doi: 10.1093/cid/ciab330. Online ahead of print.,Marx GE,Clin Infect Dis,2021,SARS-CoV-2 detection on self-collected saliva or anterior nasal specimens compared with healthcare personnel-collected nasopharyngeal specimens.,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,4/30/2021,Covid Detection,7.1998186,-3.185918
1267,33844870,Factors affecting nurses' intention to accept the COVID-9 vaccine: A cross-sectional study,"Rabi R, Maraqa B, Nazzal Z, Zink T.",Public Health Nurs. 2021 Apr 12. doi: 10.1111/phn.12907. Online ahead of print.,Rabi R,Public Health Nurs,2021,Factors affecting nurses' intention to accept the COVID-9 vaccine: A cross-sectional study.,"Public health nursing (Boston, Mass.)",4/13/2021,Vaccines,4.4476933,-3.1865807
3332,33480870,COVID-19 Vaccines: Preparing for Vaccination in the Context of Clinical Oncology Care,Carr E.,Clin J Oncol Nurs. 2021 Feb 1;25(1):76-84. doi: 10.1188/21.CJON.76-84.,Carr E,Clin J Oncol Nurs,2021,COVID-19 Vaccines: Preparing for Vaccination in the Context of Clinical Oncology Care.,Clinical journal of oncology nursing,1/23/2021,Not Assigned,4.8206396,-3.1868455
1259,33845695,Assessing Vaccine Protection for Older Adults with Diabetes: A Systematic Review,"Almasri L, Holtzclaw BJ.",West J Nurs Res. 2021 Apr 13:1939459211005710. doi: 10.1177/01939459211005710. Online ahead of print.,Almasri L,West J Nurs Res,2021,Assessing Vaccine Protection for Older Adults with Diabetes: A Systematic Review.,Western journal of nursing research,4/14/2021,Vaccines,5.098611,-3.1883097
1704,33774916,Protecting Individuals Living with Overweight and Obesity: Attitudes and Concerns Towards COVID-19 Vaccination in Canada,"Vallis M, Glazer S.",Obesity (Silver Spring). 2021 Mar 28. doi: 10.1002/oby.23182. Online ahead of print.,Vallis M,Obesity (Silver Spring),2021,Protecting Individuals Living with Overweight and Obesity: Attitudes and Concerns Towards COVID-19 Vaccination in Canada.,"Obesity (Silver Spring, Md.)",3/29/2021,Vaccines,4.437113,-3.1928866
976,33878043,COVID-19 Vaccine Perceptions Among Patients With Chronic Disease in a Large Gastroenterology and Hepatology Practice,"Serper M, Reddy KR, Bewtra M, Ahmad N, Mehta SJ.",Am J Gastroenterol. 2021 Apr 19. doi: 10.14309/ajg.0000000000001270. Online ahead of print.,Serper M,Am J Gastroenterol,2021,COVID-19 Vaccine Perceptions Among Patients With Chronic Disease in a Large Gastroenterology and Hepatology Practice.,The American journal of gastroenterology,4/21/2021,Vaccines,4.546608,-3.1940708
471,33944709,Saliva and its potential in covid-19 cannot be ignored: a point of view,"Oberoi SS, Sachdeva S, Grover S, Sharma V.",Infect Control Hosp Epidemiol. 2021 May 4:1-5. doi: 10.1017/ice.2021.211. Online ahead of print.,Oberoi SS,Infect Control Hosp Epidemiol,2021,Saliva and its potential in covid-19 cannot be ignored: a point of view.,Infection control and hospital epidemiology,5/5/2021,Covid Detection,7.2092366,-3.1941638
2775,33606600,Willingness of the general population to accept and pay for COVID-19 vaccination during the early stages of COVID-19 pandemic: a nationally representative survey in mainland China,"Zhang Y, Luo X, Ma ZF.",Hum Vaccin Immunother. 2021 Jun 3;17(6):1622-1627. doi: 10.1080/21645515.2020.1847585. Epub 2021 Feb 19.,Zhang Y,Hum Vaccin Immunother,2021,Willingness of the general population to accept and pay for COVID-19 vaccination during the early stages of COVID-19 pandemic: a nationally representative survey in mainland China.,Human vaccines & immunotherapeutics,2/20/2021,Vaccines,4.489052,-3.1949015
2146,33719881,"Hesitant or Not? The Association of Age, Gender, and Education with Potential Acceptance of a COVID-19 Vaccine: A Country-level Analysis","Lazarus JV, Wyka K, Rauh L, Rabin K, Ratzan S, Gostin LO, Larson HJ, El-Mohandes A.",J Health Commun. 2020 Oct 2;25(10):799-807. doi: 10.1080/10810730.2020.1868630.,Lazarus JV,J Health Commun,2020,"Hesitant or Not? The Association of Age, Gender, and Education with Potential Acceptance of a COVID-19 Vaccine: A Country-level Analysis.",Journal of health communication,3/16/2021,Vaccines,4.5612693,-3.1963284
3288,33493325,Policy Responses to the Addiction Crisis,"Frank RG, Humphreys KN, Pollack HA.",J Health Polit Policy Law. 2021 Jan 22:8970796. doi: 10.1215/03616878-8970796. Online ahead of print.,Frank RG,J Health Polit Policy Law,2021,Policy Responses to the Addiction Crisis.,"Journal of health politics, policy and law",1/26/2021,Not Assigned,2.0617309,-3.196928
685,33913365,COVID-19 Vaccination Perception and Attitude among Healthcare Workers in Egypt,"Fares S, Elmnyer MM, Mohamed SS, Elsayed R.",J Prim Care Community Health. 2021 Jan-Dec;12:21501327211013303. doi: 10.1177/21501327211013303.,Fares S,J Prim Care Community Health,2021,COVID-19 Vaccination Perception and Attitude among Healthcare Workers in Egypt.,Journal of primary care & community health,4/30/2021,Vaccines,4.4544144,-3.1971452
1754,33769209,Modification of a vaccine hesitancy scale for use in adult vaccinations in the United States and China,"Akel KB, Masters NB, Shih SF, Lu Y, Wagner AL.",Hum Vaccin Immunother. 2021 Mar 26:1-8. doi: 10.1080/21645515.2021.1884476. Online ahead of print.,Akel KB,Hum Vaccin Immunother,2021,Modification of a vaccine hesitancy scale for use in adult vaccinations in the United States and China.,Human vaccines & immunotherapeutics,3/27/2021,Vaccines,4.4342628,-3.197238
3596,33410650,Evaluation of COVID-19 Vaccine Refusal in Parents,"Yigit M, Ozkaya-Parlakay A, Senel E.",Pediatr Infect Dis J. 2021 Apr 1;40(4):e134-e136. doi: 10.1097/INF.0000000000003042.,Yigit M,Pediatr Infect Dis J,2021,Evaluation of COVID-19 Vaccine Refusal in Parents.,The Pediatric infectious disease journal,1/8/2021,Vaccines,4.484962,-3.198595
1860,33759691,Factors associated with the willingness and acceptance of SARS-CoV-2 vaccine from adult subjects in China,"Liu D, Luo L, Xie F, Yu Z, Ma ZF, Wang Y, Wan Z.",Hum Vaccin Immunother. 2021 Mar 24:1-10. doi: 10.1080/21645515.2021.1899732. Online ahead of print.,Liu D,Hum Vaccin Immunother,2021,Factors associated with the willingness and acceptance of SARS-CoV-2 vaccine from adult subjects in China.,Human vaccines & immunotherapeutics,3/25/2021,Vaccines,4.514018,-3.1987166
2142,33719886,Preparing for A COVID-19 Vaccine: A Mixed Methods Study of Vaccine Hesitant Parents,"Rhodes ME, Sundstrom B, Ritter E, McKeever BW, McKeever R.",J Health Commun. 2020 Oct 2;25(10):831-837. doi: 10.1080/10810730.2021.1871986.,Rhodes ME,J Health Commun,2020,Preparing for A COVID-19 Vaccine: A Mixed Methods Study of Vaccine Hesitant Parents.,Journal of health communication,3/16/2021,Vaccines,4.503748,-3.1994026
1104,33861165,Pediatricians' COVID-19 experiences and views on the willingness to receive COVID-19 vaccines: a cross-sectional survey in Turkey,"Gönüllü E, Soysal A, Atıcı S, Engin M, Yeşilbaş O, Kasap T, Fedakar A, Bilgiç E, Tavil EB, Tutak E, Yıldız İ, Akçay T, Ağladıoğlu SY, Tunç T, Can İ, Karaböcüoğlu M, Karabayır N.",Hum Vaccin Immunother. 2021 Apr 16:1-8. doi: 10.1080/21645515.2021.1896319. Online ahead of print.,Gönüllü E,Hum Vaccin Immunother,2021,Pediatricians' COVID-19 experiences and views on the willingness to receive COVID-19 vaccines: a cross-sectional survey in Turkey.,Human vaccines & immunotherapeutics,4/17/2021,Vaccines,4.564944,-3.1996262
1842,33760898,ACIP recommendations for COVID-19 vaccines-and more,Campos-Outcalt D.,J Fam Pract. 2021 Mar;70(2):86;89;92. doi: 10.12788/jfp.0153.,Campos-Outcalt D,J Fam Pract,2021,ACIP recommendations for COVID-19 vaccines-and more.,The Journal of family practice,3/25/2021,Vaccines,5.1295953,-3.2010946
2534,33641116,COVID-19 Vaccine Hesitancy,Price S.,Tex Med. 2021 Jan 1;117(1):42-44.,Price S,Tex Med,2021,COVID-19 Vaccine Hesitancy.,Texas medicine,3/1/2021,Vaccines,4.5893598,-3.2015145
6518,32645183,Talk to Patients About: Why Will It Take So Long for a COVID-19 Vaccine?,Price S.,Tex Med. 2020 Jun 1;116(6):19.,Price S,Tex Med,2020,Talk to Patients About: Why Will It Take So Long for a COVID-19 Vaccine?,Texas medicine,7/10/2020,Vaccines,5.0574236,-3.2049527
5203,33028465,"Addressing the Syndemic of HIV, Hepatitis C, Overdose, and COVID-19 Among People Who Use Drugs: The Potential Roles for Decriminalization and Safe Supply","Bonn M, Palayew A, Bartlett S, Brothers TD, Touesnard N, Tyndall M.",J Stud Alcohol Drugs. 2020 Sep;81(5):556-560.,Bonn M,J Stud Alcohol Drugs,2020,"Addressing the Syndemic of HIV, Hepatitis C, Overdose, and COVID-19 Among People Who Use Drugs: The Potential Roles for Decriminalization and Safe Supply.",Journal of studies on alcohol and drugs,10/9/2020,Not Assigned,2.0822704,-3.206048
1250,33846611,Vaccine development for emerging infectious diseases,"Excler JL, Saville M, Berkley S, Kim JH.",Nat Med. 2021 Apr;27(4):591-600. doi: 10.1038/s41591-021-01301-0. Epub 2021 Apr 12.,Excler JL,Nat Med,2021,Vaccine development for emerging infectious diseases.,Nature medicine,4/14/2021,Vaccines,5.1893277,-3.2069967
1746,33769331,Vaccine Hesitancy against SARS-CoV-2 in Health Personnel of Northeastern Mexico and its Determinants,"Castañeda-Vasquez DE, Ruiz-Padilla JP, Botello-Hernandez E.",J Occup Environ Med. 2021 Mar 23. doi: 10.1097/JOM.0000000000002205. Online ahead of print.,Castañeda-Vasquez DE,J Occup Environ Med,2021,Vaccine Hesitancy against SARS-CoV-2 in Health Personnel of Northeastern Mexico and its Determinants.,Journal of occupational and environmental medicine,3/27/2021,Vaccines,4.47565,-3.2074356
1140,33857064,"Factors Associated with Participation in Elementary School-Based SARS-CoV-2 Testing - Salt Lake County, Utah, December 2020-January 2021","Lewis NM, Hershow RB, Chu VT, Wu K, Milne AT, LaCross N, Hill M, Risk I, Hersh AL, Kirking HL, Tate JE, Vallabhaneni S, Dunn AC.",MMWR Morb Mortal Wkly Rep. 2021 Apr 16;70(15):557-559. doi: 10.15585/mmwr.mm7015e1.,Lewis NM,MMWR Morb Mortal Wkly Rep,2021,"Factors Associated with Participation in Elementary School-Based SARS-CoV-2 Testing - Salt Lake County, Utah, December 2020-January 2021.",MMWR. Morbidity and mortality weekly report,4/16/2021,Covid Detection,7.2169037,-3.2077053
879,33888590,A Look Inside: Oral Sampling for Detection of Non-Oral Infectious Diseases,"Valinetz ED, Cangelosi GA.",J Clin Microbiol. 2021 Apr 22:JCM.02360-20. doi: 10.1128/JCM.02360-20. Online ahead of print.,Valinetz ED,J Clin Microbiol,2021,A Look Inside: Oral Sampling for Detection of Non-Oral Infectious Diseases.,Journal of clinical microbiology,4/24/2021,Covid Detection,7.2263827,-3.2077131
461,33945544,Chinese consumers' willingness to get a COVID-19 vaccine and willingness to pay for it,"Qin W, Wang E, Ni Z.",PLoS One. 2021 May 4;16(5):e0250112. doi: 10.1371/journal.pone.0250112. eCollection 2021.,Qin W,PLoS One,2021,Chinese consumers' willingness to get a COVID-19 vaccine and willingness to pay for it.,PloS one,5/5/2021,Vaccines,4.539432,-3.2098105
4073,33319993,Ultrafast Surface Plasmon Resonance Imaging Sensor via the High-Precision Four-Parameter-Based Spectral Curve Readjusting Method,"Wang X, Zeng Y, Zhou J, Chen J, Miyan R, Zhang H, Qu J, Ho HP, Gao BZ, Shao Y.",Anal Chem. 2021 Jan 19;93(2):828-833. doi: 10.1021/acs.analchem.0c03347. Epub 2020 Dec 15.,Wang X,Anal Chem,2021,Ultrafast Surface Plasmon Resonance Imaging Sensor via the High-Precision Four-Parameter-Based Spectral Curve Readjusting Method.,Analytical chemistry,12/16/2020,Covid Detection,7.7527113,-3.2098153
529,33939482,Saliva and nasopharyngeal samples have similar sensitivity for detecting SARS-CoV-2,"Strong NM, Badgett RG.",Ann Intern Med. 2021 May 4. doi: 10.7326/ACPJ202105180-055. Online ahead of print.,Strong NM,Ann Intern Med,2021,Saliva and nasopharyngeal samples have similar sensitivity for detecting SARS-CoV-2.,Annals of internal medicine,5/4/2021,Covid Detection,7.2295523,-3.2115176
4665,33175922,Prospects and challenges for the upcoming influenza season,Campos-Outcalt D.,J Fam Pract. 2020 Oct;69(8):406;408;411.,Campos-Outcalt D,J Fam Pract,2020,Prospects and challenges for the upcoming influenza season.,The Journal of family practice,11/12/2020,Vaccines,5.3572793,-3.2130482
2526,33641131,"Our Best Shot: Texas Physicians Help Find Safe, Effective COVID-19 Vaccines",Price S.,Tex Med. 2020 Nov 1;116(11):16.,Price S,Tex Med,2020,"Our Best Shot: Texas Physicians Help Find Safe, Effective COVID-19 Vaccines.",Texas medicine,3/1/2021,Vaccines,5.076235,-3.2130954
4309,33264390,Remote Fingerstick Blood Collection for Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Antibody Testing,"Garcia-Beltran WF, Miller TE, Kirkpatrick G, Nixon A, Astudillo MG, Yang D, Mahanta LM, Murali M, Dighe AS, Lennerz J, Thierauf J, Naranbhai V, Iafrate AJ.",Arch Pathol Lab Med. 2021 Apr 1;145(4):415-418. doi: 10.5858/arpa.2020-0713-SA.,Garcia-Beltran WF,Arch Pathol Lab Med,2021,Remote Fingerstick Blood Collection for Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Antibody Testing.,Archives of pathology & laboratory medicine,12/3/2020,Covid Detection,7.6518965,-3.2134838
5356,32986500,After A COVID-19 Vaccine: Collaboration Or Competition?,Meyer H.,Health Aff (Millwood). 2020 Nov;39(11):1856-1860. doi: 10.1377/hlthaff.2020.01732. Epub 2020 Sep 28.,Meyer H,Health Aff (Millwood),2020,After A COVID-19 Vaccine: Collaboration Or Competition?,Health affairs (Project Hope),9/29/2020,Vaccines,5.14491,-3.2138224
5380,32976132,The Race to Develop a COVID-19 Vaccine,,Am J Nurs. 2020 Oct;120(10):14-15. doi: 10.1097/01.NAJ.0000718556.85319.00.,,Am J Nurs,2020,The Race to Develop a COVID-19 Vaccine.,The American journal of nursing,9/26/2020,Vaccines,5.154642,-3.2150126
4294,33270474,Vaccine safety - is the SARS-CoV-2 vaccine any different?,"Tau N, Yahav D, Shepshelovich D.",Hum Vaccin Immunother. 2021 May 4;17(5):1322-1325. doi: 10.1080/21645515.2020.1829414. Epub 2020 Dec 3.,Tau N,Hum Vaccin Immunother,2021,Vaccine safety - is the SARS-CoV-2 vaccine any different?,Human vaccines & immunotherapeutics,12/4/2020,Vaccines,5.254616,-3.217188
1767,33767397,Engineering luminescent biosensors for point-of-care SARS-CoV-2 antibody detection,"Elledge SK, Zhou XX, Byrnes JR, Martinko AJ, Lui I, Pance K, Lim SA, Glasgow JE, Glasgow AA, Turcios K, Iyer NS, Torres L, Peluso MJ, Henrich TJ, Wang TT, Tato CM, Leung KK, Greenhouse B, Wells JA.",Nat Biotechnol. 2021 Mar 25. doi: 10.1038/s41587-021-00878-8. Online ahead of print.,Elledge SK,Nat Biotechnol,2021,Engineering luminescent biosensors for point-of-care SARS-CoV-2 antibody detection.,Nature biotechnology,3/27/2021,Covid Detection,7.7082653,-3.2185411
